,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
506,1.70000005,"6 km S of Volcano, Hawaii",1721877962530,1721878044220,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361491,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361491&format=geojson,,,,,automatic,0,44,hv,74361491,",hv74361491,",",hv,",",origin,phase-data,",17.0,0.008911,0.119999997,110.0,md,earthquake,"M 1.7 - 6 km S of Volcano, Hawaii"
507,1.81,"8 km SSE of Volcano, Hawaii",1721877688630,1721877846320,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361481&format=geojson,,,,,automatic,0,50,hv,74361481,",hv74361481,",",hv,",",origin,phase-data,",27.0,0.008947,0.200000003,110.0,ml,earthquake,"M 1.8 - 8 km SSE of Volcano, Hawaii"
508,2.1,"15 km NE of Hermleigh, Texas",1721877652076,1721917239937,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omqi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omqi&format=geojson,1.0,2.0,,,reviewed,0,68,tx,2024omqi,",tx2024omqi,",",tx,",",dyfi,origin,phase-data,",18.0,0.1,0.2,79.0,ml,earthquake,"M 2.1 - 15 km NE of Hermleigh, Texas"
509,1.94,"8 km SSE of Volcano, Hawaii",1721877572020,1721877729440,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361476&format=geojson,,,,,automatic,0,58,hv,74361476,",hv74361476,",",hv,",",origin,phase-data,",20.0,0.01243,0.209999993,174.0,ml,earthquake,"M 1.9 - 8 km SSE of Volcano, Hawaii"
510,1.94,"8 km SSE of Volcano, Hawaii",1721877542970,1721877701490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361471&format=geojson,,,,,automatic,0,58,hv,74361471,",hv74361471,",",hv,",",origin,phase-data,",24.0,0.003981,0.280000001,104.0,ml,earthquake,"M 1.9 - 8 km SSE of Volcano, Hawaii"
511,0.59,"59 km W of Adak, Alaska",1721877454860,1721951167790,,https://earthquake.usgs.gov/earthquakes/eventpage/av93209451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93209451&format=geojson,,,,,reviewed,0,5,av,93209451,",av93209451,",",av,",",origin,phase-data,",9.0,0.1609,0.21,166.0,ml,earthquake,"M 0.6 - 59 km W of Adak, Alaska"
512,2.08,"8 km SSE of Volcano, Hawaii",1721877321430,1721877479650,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361466,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361466&format=geojson,,,,,automatic,0,67,hv,74361466,",hv74361466,",",hv,",",origin,phase-data,",37.0,0.01197,0.349999994,65.0,ml,earthquake,"M 2.1 - 8 km SSE of Volcano, Hawaii"
513,2.6,"15 km NE of Hermleigh, Texas",1721877298330,1721943236040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omqa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omqa&format=geojson,1.0,0.0,,,reviewed,0,104,tx,2024omqa,",tx2024omqa,us6000nfif,",",tx,us,",",dyfi,origin,phase-data,",22.0,0.1,0.2,80.0,ml,earthquake,"M 2.6 - 15 km NE of Hermleigh, Texas"
514,1.6,"16 km NNE of Hermleigh, Texas",1721877133100,1721922996887,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ompz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ompz&format=geojson,,,,,reviewed,0,39,tx,2024ompz,",tx2024ompz,",",tx,",",origin,phase-data,",13.0,0.1,0.1,52.0,ml,earthquake,"M 1.6 - 16 km NNE of Hermleigh, Texas"
515,1.96,"8 km SSE of Volcano, Hawaii",1721877056450,1721877214230,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361451&format=geojson,,,,,automatic,0,59,hv,74361451,",hv74361451,",",hv,",",origin,phase-data,",22.0,0.007708,0.289999992,112.0,ml,earthquake,"M 2.0 - 8 km SSE of Volcano, Hawaii"
516,2.0,"15 km NE of Hermleigh, Texas",1721876592482,1721918899701,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ompu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ompu&format=geojson,,,,,reviewed,0,62,tx,2024ompu,",tx2024ompu,",",tx,",",origin,phase-data,",18.0,0.1,0.2,80.0,ml,earthquake,"M 2.0 - 15 km NE of Hermleigh, Texas"
517,0.82,"3 km SE of San Jacinto, CA",1721876428320,1721917842184,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40670639,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670639&format=geojson,,,,,reviewed,0,10,ci,40670639,",ci40670639,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",41.0,0.07867,0.18,40.0,ml,earthquake,"M 0.8 - 3 km SE of San Jacinto, CA"
518,4.0,"16 km NNE of Hermleigh, Texas",1721876262991,1721943055535,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ompo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024ompo&format=geojson,27.0,4.1,4.584,green,reviewed,0,257,tx,2024ompo,",us6000nfic,tx2024ompo,",",us,tx,",",dyfi,losspager,moment-tensor,origin,phase-data,shakemap,",33.0,0.1,0.4,56.0,ml,earthquake,"M 4.0 - 16 km NNE of Hermleigh, Texas"
519,1.85,"7 km S of Volcano, Hawaii",1721875860570,1721876018490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361411&format=geojson,,,,,automatic,0,53,hv,74361411,",hv74361411,",",hv,",",origin,phase-data,",19.0,0.006989,0.159999996,125.0,ml,earthquake,"M 1.9 - 7 km S of Volcano, Hawaii"
520,1.75999999,"6 km SSW of Volcano, Hawaii",1721875605180,1721875687740,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361396&format=geojson,,,,,automatic,0,48,hv,74361396,",hv74361396,",",hv,",",origin,phase-data,",15.0,0.005034,0.119999997,77.0,md,earthquake,"M 1.8 - 6 km SSW of Volcano, Hawaii"
521,1.71,"8 km SSE of Volcano, Hawaii",1721875561330,1721875719620,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361391&format=geojson,,,,,automatic,0,45,hv,74361391,",hv74361391,",",hv,",",origin,phase-data,",17.0,0.007812,0.239999995,165.0,ml,earthquake,"M 1.7 - 8 km SSE of Volcano, Hawaii"
522,4.3,"6 km NW of Kameshima, Japan",1721875266432,1721878472040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nfi9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nfi9&format=geojson,,,,,reviewed,0,284,us,6000nfi9,",us6000nfi9,",",us,",",origin,phase-data,",98.0,2.546,0.68,94.0,mb,earthquake,"M 4.3 - 6 km NW of Kameshima, Japan"
523,0.77,"3 km ESE of San Jacinto, CA",1721875235360,1721915816726,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40670631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670631&format=geojson,,,,,reviewed,0,9,ci,40670631,",ci40670631,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.08839,0.18,199.0,ml,earthquake,"M 0.8 - 3 km ESE of San Jacinto, CA"
524,1.06,"2 km WSW of Banning, CA",1721875216440,1721948992127,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40670623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670623&format=geojson,1.0,0.0,,,reviewed,0,17,ci,40670623,",ci40670623,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.12,0.14,42.0,ml,earthquake,"M 1.1 - 2 km WSW of Banning, CA"
525,4.8,"280 km WNW of Houma, Tonga",1721875147953,1721902752018,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nfia,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nfia&format=geojson,1.0,2.0,,,reviewed,0,355,us,6000nfia,",us6000nfia,",",us,",",dyfi,origin,phase-data,",30.0,2.607,0.81,97.0,mb,earthquake,"M 4.8 - 280 km WNW of Houma, Tonga"
526,0.47,"7 km WNW of Cobb, CA",1721875008080,1721876965012,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039107,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039107&format=geojson,,,,,automatic,0,3,nc,75039107,",nc75039107,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01081,0.01,77.0,md,earthquake,"M 0.5 - 7 km WNW of Cobb, CA"
527,1.6,"4 km N of Nanwalek, Alaska",1721874992394,1721950864510,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249idnicl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249idnicl&format=geojson,,,,,automatic,0,39,ak,0249idnicl,",av93016454,ak0249idnicl,",",av,ak,",",origin,phase-data,",,,1.81,,ml,earthquake,"M 1.6 - 4 km N of Nanwalek, Alaska"
528,2.3,"77 km ESE of Red Dog Mine, Alaska",1721874950140,1721875121044,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249idnbd2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249idnbd2&format=geojson,,,,,automatic,0,81,ak,0249idnbd2,",ak0249idnbd2,",",ak,",",origin,phase-data,",,,1.08,,ml,earthquake,"M 2.3 - 77 km ESE of Red Dog Mine, Alaska"
529,1.86,"7 km S of Volcano, Hawaii",1721874926650,1721875084380,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361366,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361366&format=geojson,,,,,automatic,0,53,hv,74361366,",hv74361366,",",hv,",",origin,phase-data,",19.0,0.008851,0.239999995,159.0,ml,earthquake,"M 1.9 - 7 km S of Volcano, Hawaii"
530,1.87,"8 km SSE of Volcano, Hawaii",1721874813030,1721874971460,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361361&format=geojson,,,,,automatic,0,54,hv,74361361,",hv74361361,",",hv,",",origin,phase-data,",24.0,0.009407,0.200000003,107.0,ml,earthquake,"M 1.9 - 8 km SSE of Volcano, Hawaii"
531,0.5,"7 km N of Day Valley, CA",1721874657950,1721895134189,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039102&format=geojson,,,,,reviewed,0,4,nc,75039102,",nc75039102,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01002,0.04,130.0,md,earthquake,"M 0.5 - 7 km N of Day Valley, CA"
532,0.71,"9 km NNW of The Geysers, CA",1721874637910,1721882366669,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039097,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039097&format=geojson,,,,,automatic,0,8,nc,75039097,",nc75039097,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.006354,0.01,73.0,md,earthquake,"M 0.7 - 9 km NNW of The Geysers, CA"
533,2.2,"7 km S of Volcano, Hawaii",1721874629410,1721874785530,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361356,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361356&format=geojson,,,,,automatic,0,74,hv,74361356,",hv74361356,",",hv,",",origin,phase-data,",33.0,0.005244,0.340000004,50.0,ml,earthquake,"M 2.2 - 7 km S of Volcano, Hawaii"
534,1.7,"35 km WSW of Mentone, Texas",1721874544470,1721914901256,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omor,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omor&format=geojson,,,,,reviewed,0,44,tx,2024omor,",tx2024omor,",",tx,",",origin,phase-data,",18.0,0.0,0.1,56.0,ml,earthquake,"M 1.7 - 35 km WSW of Mentone, Texas"
535,1.6,"35 km NNW of Toyah, Texas",1721874470474,1721919697788,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omoo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omoo&format=geojson,,,,,reviewed,0,39,tx,2024omoo,",tx2024omoo,",",tx,",",origin,phase-data,",24.0,0.0,0.1,55.0,ml,earthquake,"M 1.6 - 35 km NNW of Toyah, Texas"
536,2.22,"7 km SSE of Volcano, Hawaii",1721874456830,1721874613590,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361351&format=geojson,,,,,automatic,0,76,hv,74361351,",hv74361351,",",hv,",",origin,phase-data,",42.0,0.002681,0.25999999,53.0,ml,earthquake,"M 2.2 - 7 km SSE of Volcano, Hawaii"
537,0.9,"68 km ESE of Coldfoot, Alaska",1721874420752,1721874623276,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249idlhtn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249idlhtn&format=geojson,,,,,automatic,0,12,ak,0249idlhtn,",ak0249idlhtn,",",ak,",",origin,phase-data,",,,0.74,,ml,earthquake,"M 0.9 - 68 km ESE of Coldfoot, Alaska"
538,1.18,"3 km SE of San Jacinto, CA",1721874321870,1721931225850,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40670591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670591&format=geojson,,,,,reviewed,0,21,ci,40670591,",ci40670591,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",51.0,0.05074,0.18,36.0,ml,earthquake,"M 1.2 - 3 km SE of San Jacinto, CA"
539,0.97,"6 km NW of Cobb, CA",1721873987100,1721875464856,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039092,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039092&format=geojson,,,,,automatic,0,14,nc,75039092,",nc75039092,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01433,0.08,228.0,md,earthquake,"M 1.0 - 6 km NW of Cobb, CA"
540,2.49,"48 km W of Ferndale, CA",1721873820700,1721942098040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039087&format=geojson,,,,,reviewed,0,95,nc,75039087,",nc75039087,us6000nfjv,",",nc,us,",",nearby-cities,origin,phase-data,scitech-link,",47.0,0.3672,0.18,249.0,md,earthquake,"M 2.5 - 48 km W of Ferndale, CA"
541,1.08,"7 km NW of The Geysers, CA",1721873776240,1721880564448,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039082,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039082&format=geojson,,,,,automatic,0,18,nc,75039082,",nc75039082,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.006079,0.03,56.0,md,earthquake,"M 1.1 - 7 km NW of The Geysers, CA"
542,1.8,"7 km S of Volcano, Hawaii",1721873723470,1721873882850,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361321&format=geojson,,,,,automatic,0,50,hv,74361321,",hv74361321,",",hv,",",origin,phase-data,",28.0,0.007739,0.239999995,89.0,ml,earthquake,"M 1.8 - 7 km S of Volcano, Hawaii"
543,1.79,"7 km S of Volcano, Hawaii",1721873599920,1721873759700,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361316&format=geojson,,,,,automatic,0,49,hv,74361316,",hv74361316,",",hv,",",origin,phase-data,",17.0,0.009826,0.150000006,94.0,ml,earthquake,"M 1.8 - 7 km S of Volcano, Hawaii"
544,1.7,"17 km NE of Hermleigh, Texas",1721873440430,1721919106712,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omny,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omny&format=geojson,,,,,reviewed,0,44,tx,2024omny,",tx2024omny,",",tx,",",origin,phase-data,",17.0,0.1,0.2,52.0,ml,earthquake,"M 1.7 - 17 km NE of Hermleigh, Texas"
545,2.17,"8 km SSE of Volcano, Hawaii",1721873436430,1721873593950,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361311&format=geojson,,,,,automatic,0,72,hv,74361311,",hv74361311,",",hv,",",origin,phase-data,",21.0,0.008791,0.189999998,109.0,ml,earthquake,"M 2.2 - 8 km SSE of Volcano, Hawaii"
546,1.7,"17 km NE of Hermleigh, Texas",1721873353566,1721920382857,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024omnx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024omnx&format=geojson,,,,,reviewed,0,44,tx,2024omnx,",tx2024omnx,",",tx,",",origin,phase-data,",16.0,0.1,0.2,56.0,ml,earthquake,"M 1.7 - 17 km NE of Hermleigh, Texas"
547,0.38,"37 km NE of Adak, Alaska",1721872962340,1721949658710,,https://earthquake.usgs.gov/earthquakes/eventpage/av93209391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93209391&format=geojson,,,,,reviewed,0,2,av,93209391,",av93209391,",",av,",",origin,phase-data,",5.0,0.07323,0.27,318.0,ml,earthquake,"M 0.4 - 37 km NE of Adak, Alaska"
548,1.95,"8 km S of Volcano, Hawaii",1721872937250,1721873094770,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361281&format=geojson,,,,,automatic,0,58,hv,74361281,",hv74361281,",",hv,",",origin,phase-data,",23.0,0.008517,0.200000003,98.0,ml,earthquake,"M 2.0 - 8 km S of Volcano, Hawaii"
549,0.26,"13 km N of Atka, Alaska",1721872823420,1721949518080,,https://earthquake.usgs.gov/earthquakes/eventpage/av93209386,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93209386&format=geojson,,,,,reviewed,0,1,av,93209386,",av93209386,",",av,",",origin,phase-data,",8.0,0.02368,0.2,96.0,ml,earthquake,"M 0.3 - 13 km N of Atka, Alaska"
550,1.47,"3 km SE of San Jacinto, CA",1721872748230,1721930681450,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40670575,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670575&format=geojson,,,,,reviewed,0,33,ci,40670575,",ci40670575,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",60.0,0.05148,0.18,24.0,ml,earthquake,"M 1.5 - 3 km SE of San Jacinto, CA"
551,2.37,"9 km NE of Eton, Georgia",1721872638280,1721915120520,,https://earthquake.usgs.gov/earthquakes/eventpage/se60587621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=se60587621&format=geojson,,,,,reviewed,0,86,se,60587621,",se60587621,",",se,",",origin,phase-data,",14.0,0.02891,0.06,68.0,md,earthquake,"M 2.4 - 9 km NE of Eton, Georgia"
552,0.84,"3 km NW of The Geysers, CA",1721872609350,1721873965680,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039077,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039077&format=geojson,,,,,automatic,0,11,nc,75039077,",nc75039077,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.007003,0.02,104.0,md,earthquake,"M 0.8 - 3 km NW of The Geysers, CA"
553,1.81,"8 km S of Volcano, Hawaii",1721872500580,1721872657550,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361261&format=geojson,,,,,automatic,0,50,hv,74361261,",hv74361261,",",hv,",",origin,phase-data,",14.0,0.008545,0.140000001,153.0,ml,earthquake,"M 1.8 - 8 km S of Volcano, Hawaii"
554,1.89,"8 km SSE of Volcano, Hawaii",1721872386710,1721872544560,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361251&format=geojson,,,,,automatic,0,55,hv,74361251,",hv74361251,",",hv,",",origin,phase-data,",24.0,0.008538,0.289999992,109.0,ml,earthquake,"M 1.9 - 8 km SSE of Volcano, Hawaii"
555,3.42,"13 km ESE of Pāhala, Hawaii",1721872094650,1721889838617,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361241,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361241&format=geojson,10.0,3.4,3.978,,reviewed,0,183,hv,74361241,",hv74361241,us6000nfhp,",",hv,us,",",dyfi,origin,phase-data,shakemap,",52.0,0.08649,0.12,180.0,ml,earthquake,"M 3.4 - 13 km ESE of Pāhala, Hawaii"
556,3.17,"44 km NW of San Antonio, Puerto Rico",1721872036330,1721873430970,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71456203,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71456203&format=geojson,,,,,reviewed,0,155,pr,71456203,",us6000nfhm,pr71456203,",",us,pr,",",origin,phase-data,",21.0,0.366,0.46,198.0,md,earthquake,"M 3.2 - 44 km NW of San Antonio, Puerto Rico"
557,2.1,"24 km SSE of Kokhanok, Alaska",1721872034900,1721872140210,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249id4dmq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249id4dmq&format=geojson,,,,,automatic,0,68,ak,0249id4dmq,",ak0249id4dmq,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 2.1 - 24 km SSE of Kokhanok, Alaska"
558,1.2,"24 km S of Kokhanok, Alaska",1721871910584,1721949256860,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249id3xub,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249id3xub&format=geojson,,,,,automatic,0,22,ak,0249id3xub,",av93209366,ak0249id3xub,",",av,ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 1.2 - 24 km S of Kokhanok, Alaska"
559,2.29,"6 km SSW of Volcano, Hawaii",1721871865670,1721872549937,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361231&format=geojson,0.0,1.0,,,automatic,0,81,hv,74361231,",hv74361231,",",hv,",",dyfi,origin,phase-data,",28.0,0.002537,0.280000001,50.0,ml,earthquake,"M 2.3 - 6 km SSW of Volcano, Hawaii"
560,2.1099999,"5 km SSW of Volcano, Hawaii",1721871705680,1721871862960,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74361226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74361226&format=geojson,,,,,automatic,0,68,hv,74361226,",hv74361226,",",hv,",",origin,phase-data,",10.0,0.00949,0.0900000036,86.0,md,earthquake,"M 2.1 - 5 km SSW of Volcano, Hawaii"
